provider,product,country_iso3,status,evidence_type,source_url,source_update_note,retrieved_at,note
Anthropic,Claude.ai web and mobile,AGO,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,BDI,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,BEN,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,BFA,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,BWA,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,CAF,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,CIV,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,CMR,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,COD,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,COG,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,COM,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,CPV,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,DJI,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,DZA,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,EGY,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,ERI,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,ETH,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,GAB,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,GHA,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,GIN,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,GMB,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,GNB,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,GNQ,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,KEN,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,LBR,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,LBY,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,LSO,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,MAR,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,MDG,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,MLI,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,MOZ,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,MRT,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,MUS,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,MWI,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,NAM,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,NER,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,NGA,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,RWA,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,SDN,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,SEN,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,SLE,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,SOM,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,SSD,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,STP,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,SWZ,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,SYC,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,TCD,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,TGO,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,TUN,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,TZA,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,UGA,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,ZAF,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,ZMB,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Claude.ai web and mobile,ZWE,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The Claude.ai section of Anthropic's supported-regions page includes this country. This is distinct from API access and does not verify an account or paid plan.
Anthropic,Anthropic commercial API,AGO,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,BDI,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,BEN,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,BFA,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,BWA,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,CAF,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,CIV,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,CMR,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,COD,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,COG,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,COM,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,CPV,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,DJI,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,DZA,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,EGY,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,ERI,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,ETH,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,GAB,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,GHA,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,GIN,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,GMB,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,GNB,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,GNQ,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,KEN,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,LBR,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,LBY,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,LSO,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,MAR,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,MDG,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,MLI,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,MOZ,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,MRT,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,MUS,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,MWI,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,NAM,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,NER,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,NGA,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,RWA,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,SDN,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,SEN,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,SLE,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,SOM,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,SSD,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,STP,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,SWZ,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,SYC,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,TCD,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,TGO,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,TUN,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,TZA,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,UGA,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,ZAF,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,ZMB,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Anthropic,Anthropic commercial API,ZWE,listed_supported,official_supported_region_list,https://www.anthropic.com/supported-countries,Not stated on source page,2026-09-25,The API section of Anthropic's supported-regions page includes this country. This is distinct from Claude.ai and does not verify billing or account approval.
Google,Gemini web app,AGO,listed_supported,official_supported_region_list,https://support.google.com/gemini/answer/13575153?hl=en,Not stated on source page,2026-09-25,Google's Gemini web-app supported-country list includes this country. The mobile app has a separate list and may differ.
Google,Gemini web app,BDI,listed_supported,official_supported_region_list,https://support.google.com/gemini/answer/13575153?hl=en,Not stated on source page,2026-09-25,Google's Gemini web-app supported-country list includes this country. The mobile app has a separate list and may differ.
Google,Gemini web app,BEN,listed_supported,official_supported_region_list,https://support.google.com/gemini/answer/13575153?hl=en,Not stated on source page,2026-09-25,Google's Gemini web-app supported-country list includes this country. The mobile app has a separate list and may differ.
Google,Gemini web app,BFA,listed_supported,official_supported_region_list,https://support.google.com/gemini/answer/13575153?hl=en,Not stated on source page,2026-09-25,Google's Gemini web-app supported-country list includes this country. The mobile app has a separate list and may differ.
Google,Gemini web app,BWA,listed_supported,official_supported_region_list,https://support.google.com/gemini/answer/13575153?hl=en,Not stated on source page,2026-09-25,Google's Gemini web-app supported-country list includes this country. The mobile app has a separate list and may differ.
Google,Gemini web app,CAF,listed_supported,official_supported_region_list,https://support.google.com/gemini/answer/13575153?hl=en,Not stated on source page,2026-09-25,Google's Gemini web-app supported-country list includes this country. The mobile app has a separate list and may differ.
Google,Gemini web app,CIV,listed_supported,official_supported_region_list,https://support.google.com/gemini/answer/13575153?hl=en,Not stated on source page,2026-09-25,Google's Gemini web-app supported-country list includes this country. The mobile app has a separate list and may differ.
Google,Gemini web app,CMR,listed_supported,official_supported_region_list,https://support.google.com/gemini/answer/13575153?hl=en,Not stated on source page,2026-09-25,Google's Gemini web-app supported-country list includes this country. The mobile app has a separate list and may differ.
Google,Gemini web app,COD,listed_supported,official_supported_region_list,https://support.google.com/gemini/answer/13575153?hl=en,Not stated on source page,2026-09-25,Google's Gemini web-app supported-country list includes this country. The mobile app has a separate list and may differ.
Google,Gemini web app,COG,listed_supported,official_supported_region_list,https://support.google.com/gemini/answer/13575153?hl=en,Not stated on source page,2026-09-25,Google's Gemini web-app supported-country list includes this country. The mobile app has a separate list and may differ.
Google,Gemini web app,COM,listed_supported,official_supported_region_list,https://support.google.com/gemini/answer/13575153?hl=en,Not stated on source page,2026-09-25,Google's Gemini web-app supported-country list includes this country. The mobile app has a separate list and may differ.
Google,Gemini web app,CPV,listed_supported,official_supported_region_list,https://support.google.com/gemini/answer/13575153?hl=en,Not stated on source page,2026-09-25,Google's Gemini web-app supported-country list includes this country. The mobile app has a separate list and may differ.
Google,Gemini web app,DJI,listed_supported,official_supported_region_list,https://support.google.com/gemini/answer/13575153?hl=en,Not stated on source page,2026-09-25,Google's Gemini web-app supported-country list includes this country. The mobile app has a separate list and may differ.
Google,Gemini web app,DZA,listed_supported,official_supported_region_list,https://support.google.com/gemini/answer/13575153?hl=en,Not stated on source page,2026-09-25,Google's Gemini web-app supported-country list includes this country. The mobile app has a separate list and may differ.
